532210,532210,Life is Strange 2,"DONTNOD Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Square Enix, Feral Interactive (Mac), Feral Interactive (Linux)",,22309,4037,0,"5,000,000 .. 10,000,000",429,0,206,0,31.96,3196,0,165,"Life Is Strange 2 is an episodic graphic adventure game developed by Dontnod Entertainment and published by Square Enix's European subsidiary. Its five episodes were released between September 2018 and December 2019 for Microsoft Windows, PlayStation 4, and Xbox One and later for macOS and Linux. "
578080,578080,PUBG: BATTLEGROUNDS,"KRAFTON, Inc.","KRAFTON, Inc.",,1104388,874412,0,"50,000,000 .. 100,000,000",22541,590,7864,259,0,0,0,432400,"PUBG: Battlegrounds is a free-to-play online multiplayer battle royale game developed and published by PUBG Studios, a subsidiary of Krafton."
582660,582660,Black Desert,Pearl Abyss,Pearl Abyss,,40730,13228,0,"5,000,000 .. 10,000,000",4350,211,274,398,9.99,999,0,16763,Black Desert Online is a sandbox-oriented fantasy massively multiplayer online role-playing game developed by Korean video game developer Pearl Abyss and originally published for Microsoft Windows in 2015.
648800,648800,Raft,Redbeet Interactive,Axolot Games,,151569,11155,0,"5,000,000 .. 10,000,000",1241,403,756,554,19.99,1999,0,6402,"Raft is an open world survival video game developed by Swedish developer Redbeet Interactive, and published by Axolot Games. The game was released as an early access title on 23 May 2018 on Steam, after initial release as a free download on indie platform Itch.io."
814380,814380,Sekiro: Shadows Die Twice - GOTY Edition,FromSoftware,"Activision (Excluding Japan and Asia), FromSoftware (Japan), 方块游戏 (Asia)",,165108,8693,0,"5,000,000 .. 10,000,000",2582,190,1454,60,59.99,5999,0,9828,"In Sekiro�: Shadows Die Twice you are the 'one-armed wolf', a disgraced and disfigured warrior rescued from the brink of death. Bound to protect a young lord who is the descendant of an ancient bloodline, you become the target of many vicious enemies, including the dangerous Ashina clan. When the young lord is captured, nothing will stop you on a perilous quest to regain your honor, not even death itself."
892970,892970,Valheim,Iron Gate AB,Coffee Stain Publishing,,320106,14639,0,"20,000,000 .. 50,000,000",3244,352,1804,310,19.99,1999,0,25438,"Valheim is an upcoming survival and sandbox video game by the Swedish developer Iron Gate Studio. Published by Coffee Stain Studios, it was released in early access on 2 February 2021 for Windows and Linux on Steam."
1063730,1063730,New World,Amazon Games,Amazon Games,,150998,70420,0,"50,000,000 .. 100,000,000",8184,1987,3556,3923,39.99,3999,0,27115,"New World is a massively multiplayer online role-playing game developed by Amazon Games Orange County and published by Amazon Games released on September 28, 2021. The game was previously scheduled to release in May 2020 and subsequently August 2021, but was delayed to its current date."
1085660,1085660,Destiny 2,Bungie,Bungie,,382046,70208,0,"20,000,000 .. 50,000,000",6853,2638,381,2384,0,0,0,135574,"Destiny 2 is a free-to-play online-only multiplayer first-person shooter video game developed by Bungie. It was originally released as a pay to play game in 2017 for PlayStation 4, Xbox One, and Microsoft Windows."
1172470,1172470,Apex Legends,Respawn Entertainment,Electronic Arts,,355728,54772,0,"20,000,000 .. 50,000,000",5448,680,710,388,0,0,0,261801,"Apex Legends is a free-to-play battle royale-hero shooter game developed by Respawn Entertainment and published by Electronic Arts. It was released for Microsoft Windows, PlayStation 4, and Xbox One in February 2019, for Nintendo Switch in March 2021, and for PlayStation 5 and Xbox Series X/S in March 2022."
1203220,1203220,NARAKA: BLADEPOINT,24 Entertainment,NetEase Games Montréal,,74147,19100,0,"10,000,000 .. 20,000,000",4961,1001,1475,800,19.99,1999,0,124573,Naraka: Bladepoint is an action-adventure battle royale game developed by 24 Entertainment and published by NetEase Games Montreal. It is a battle royale game where up to 60 players fight each other to be the last one standing.
1468810,1468810,鬼谷八荒 Tale of Immortal,鬼谷工作室,"鬼谷工作室, Lightning Games",,114069,16143,0,"10,000,000 .. 20,000,000",2498,545,1747,891,19.99,1999,0,10926,"Tale of Immortal is an open-world sandbox based on Chinese mythology and cultivation. You will grow to become immortal, conquer the beasts from the Classic of Mountains and Season, make your choices carefully and grasp your own destiny."
1517290,1517290,Battlefield 2042,DICE,Electronic Arts,,34851,96648,0,"5,000,000 .. 10,000,000",1607,140,1317,150,59.99,5999,0,2280,Battlefield 2042 is a 2021 first-person shooter game developed by DICE and published by Electronic Arts.
1599340,1599340,Lost Ark,Smilegate RPG,Amazon Games,,98147,35416,0,"10,000,000 .. 20,000,000",2163,1356,534,403,0,0,0,778282,"Lost Ark is a top-down 2.5D fantasy massively multiplayer online action role-playing game. It is co-developed by Tripod Studio and Smilegate's game development subsidiary Smilegate RPG. It was fully released in the South Korean region on December 4, 2019."
